diff_id,language,gen_intent,nli_signed_gold→gen_intent,nli_signed_diff→gen_intent,gen_content,nli_signed_gold→gen_content,nli_signed_diff→gen_content,gen_baseline,nli_signed_gold→gen_baseline,nli_signed_diff→gen_baseline
4084,php,Add resetAppliedPatches and postInstall hooks to Patches.php.,0.00047838245518505573,0.8900148111861199,The diff changes the code in the `Patches` class by adding new methods and modifying existing ones.,0.008949225768446922,0.3394203241914511,Add resetAppliedPatches and postInstall event subscribers to Patches.php.,0.0015523878391832113,0.8472934067249298
4088,php,Refactor patch application logic to use `git apply` instead of `patch` command.,-0.1356285661458969,0.20872391015291214,"The diff changes the code level by replacing `executeCommand` with a new function that takes an array of arguments and a command template, and returns the result of executing the command with the given arguments",0.012843115022405982,0.13888638280332088,Refactor Git patch application to use `git apply` instead of `patch`,-0.21454178914427757,0.11363785341382027
4100,php,Update patches applier to use new deploy strategy.,0.08257552981376648,0.09033066336996853,The diff changes the code in the `PatchesApplier` class by removing 9 lines and replacing them with 6 lines.,-0.0002549709170125425,0.2676145974546671,Remove unnecessary code from PatchesApplier.php.,-0.00047414470463991165,0.32969855889678
4107,php,Update orphan detection output to include a dash before each orphaned package and path.,-0.6997273340821266,0.028113393113017082,"The diff changes the output of the `ValidateCommand` class, specifically the way orphan packages are displayed.",-0.7891211435198784,0.5037438056897372,Refactor orphan detection in Composer validate command.,-0.20966307073831558,0.2688011834397912
4109,php,Add sub-operation validation to ConfigFactory.,-0.7297859389800578,0.7761884474894032,The diff changes the code in the `ConfigFactory` class by adding a new method `establishValidSubOperations` and modifying the `PluginConfig` constructor.,0.0023016738705337048,0.5397023626137525,Add valid sub-operation keys to PluginConfig.,-0.2328668050467968,0.6828796155750751
4115,php,Refactor array_multisort to natsort and array_replace.,-0.04204210638999939,0.15300569287501276,The diff changes the implementation of the `array_multisort` function to use `natsort` instead of `array_keys` to sort the array keys.,0.05347849242389202,0.4972186265513301,Refactor array_multisort to natsort and array_replace.,-0.04204162210226059,0.15300569287501276
4121,php,"""Refactor list command to use new FilteredListResolver and PatchListUtils""",-0.23029865324497223,0.22944138292223215,"The diff changes the behavior of the `ListCommand` class in Composer, specifically the way it handles the `filters` option and the `statusFilters` option.",-0.04398077027872205,0.2944185910746455,"""Refactor Composer patches list command to use a dedicated method for filtering patches""",-0.7888441942632198,0.03490781504660845
4141,php,Update user image path in admin panel.,0.14372160797938704,0.4660722240805626,"The diff changes the image path used in the admin panel, from a default image to the user's image if they have uploaded one.",0.022663497948087752,0.13375485013239086,Update user image path in admin panel.,0.14372155629098415,0.4660722240805626
4152,php,Update menu item title to use system language key.,-0.004564765840768814,0.05458709970116615,"Changes the title of a menu item from ""User Roles"" to ""User Roles"" in the ""system"" domain.",-0.016799936071038246,0.8263949167449027,Update user roles menu title in System module.,-0.5971981585025787,0.2688691630028188
4237,php,Refactor WebAssert to use strpos instead of preg_match for better performance.,0.03782258532010019,0.0055716149508953094,"The diff changes the use of regular expressions to search for a string in the HTML response of a page, from using `preg_match` to using `strpos`, and changes the assertion",0.02248705131933093,0.736609329469502,Refactor WebAssert methods to use strpos instead of preg_match,0.01764936000108719,0.03122471272945404
4256,php,Update WrappedListener to use ReflectionFunction to get closure information.,-0.7952343299984932,0.5387060586363077,The diff changes the code in the WrappedListener class by removing a line of code and adding 14 new lines.,-0.1237266045063734,0.04350517690181732,Remove unused code from WrappedListener class.,-0.9269948629662395,0.2586231380701065
4309,php,Update AdvRepository to use leftJoin and add new where clauses for advs_advs_translations.,-0.15848848782479763,0.14332456979900599,"The diff changes the way the query is built, adding a left join and changing the way the keyword and country filters are applied.",-0.0029699760489165783,0.44254156365059316,Update AdvRepository.php to include leftJoin and translations.,-0.2598132211714983,0.08983804937452078
4318,php,Add conditional logic to cover photo wrapper to support both absolute and relative URLs.,0.004847988486289978,0.4001978621818125,"The diff changes the way the ""cover_photo"" column is displayed in the admin panel, adding a new function to wrap the image URL with a root URL if it is a relative path.",-0.0001551751047372818,0.3196309779305011,Update cover photo column to use absolute URL.,0.16978207975625992,0.20172244776040316
4457,php,Update advsController.php to add new functionality for Algolia Search Module.,-0.08011980354785919,0.3400615197606385,The diff changes the code in the `AdvsController` class to add a new variable `$get_categories_status` and modify the logic of the `is_get_adv` property,0.008940845786128193,0.5452080527320504,Refactor advsController.php to improve code readability and maintainability.,0.025580575689673424,-0.0021074265241622925
4542,php,Update profile image URL and name formatting.,-0.6785384193062782,0.9227916054660454,The diff changes the code in the CacheController class by replacing a line of code that uses the user's first and last name with a line of code that uses the user's name(),0.002564030233770609,0.9460273804143071,Update profile module cache controller to use user name instead of first and last name.,-0.1736005807761103,0.21556172892451286
4546,php,"""Added return statement to prevent deleting an advertisement created by another user""",0.29839982092380524,0.0075636944093275815,The diff adds a new line of code to the method `AdvsController::delete()` that returns a redirect response.,0.001055725326295942,0.10529784363461658,Add return statement to prevent deleting an advertisement created by another user.,0.027873825281858444,0.08363397914217785
4570,php,Refactor VarTag class to use private properties and methods instead of protected.,-0.33292538952082396,0.7589593678712845,"The diff changes the type of the `types` property from `array` to `string[]`, and the `variableName` and `description` properties from `string` to `string|",-0.07797558791935444,0.5590381138026714,Refactor VarTag class to use private properties and methods.,-0.2437293864786625,0.7732069939374924
4575,php,Refactor MethodGenerator::fromReflection to use copyMethodSignature for performance.,0.011497679632157087,0.06055122800171375,The diff changes the method `fromReflection` in the `MethodGenerator` class to copy only the method signature and not the method body and phpdoc.,0.04592441825661808,0.9253138967324048,Refactor MethodGenerator::fromReflection to use copyMethodSignature for performance.,0.011497679632157087,0.06055122800171375
4592,php,Add nullable type support to TypeGenerator.,-0.18246561428532004,0.8236079912749119,The diff changes the code to add a new method to the `TypeGenerator` class that returns a new instance of the class with the specified types and nullability.,0.0005928769242018461,0.7258667286951095,Add nullable type support to TypeGenerator.,-0.18246561428532004,0.8236079912749119
4609,php,Remove unnecessary validation loop in ClassGenerator::setImplementedInterfaces().,0.013221494533354416,0.004546690732240677,Removes 4 lines of code from method `setImplementedInterfaces` in `ClassGenerator`.,0.00014804799866396934,-1.89952552318573e-05,Refactor setImplementedInterfaces to use array_map and TypeGenerator::fromTypeString.,-0.02877504052594304,0.07113972643855959
4644,php,Update resource yield to resource (stream) in ValueGeneratorTest.php.,-0.2004727628082037,0.9045692123472691,Changes the type of the resource yielded in the `invalidValue` method from `resource` to `resource (stream)`.,-0.03238488780334592,0.781610083533451,Update test case to use stream resource instead of resource.,-0.6633509593084455,0.04251461010426283
4645,php,Add Psalm type hints for input uses.,-0.33841112023219466,0.6741820508614182,"The diff changes the type of the `$uses` parameter in the `setUses` method from `array<string|int, array{...}>` to `InputUses`.",-0.00923176808282733,0.2725294204428792,Update use statements in FileGenerator class.,-0.040230706334114075,0.7929663611575961
4646,php,Update method to return null instead of void.,0.2937533035874367,0.06840058788657188,The diff changes the return type of the `isEndingBrace` method from `bool` to `null`.,0.1880564927123487,0.6303638124954887,Update method to return null instead of void.,0.2937533035874367,0.06840058788657188
4660,php,Add $length parameter to executeFunction to support custom return types.,0.6060272138565779,0.02336307056248188,"The diff changes the method signature of `executeFunction` in the `Oci8Connection` class, adding a new parameter `$length` and changing the type of the `$returnType` parameter",0.0054830165463499725,0.7192822631914169,Update executeFunction method to accept $length parameter.,0.9249879508279264,0.05050214007496834
4666,php,"""Update OracleEloquent to use newBaseQueryBuilder and performUpdate""",-0.637627862393856,0.48220357298851013,The diff changes the behavior of the `performUpdate` and `performInsert` methods in the `OracleEloquent` class. The `performUpdate` method now takes only one argument,0.004483865574002266,-0.07119778636842966,"""Fix OracleEloquent model to use correct query grammar and fix binary field update""",-0.9133924851194024,-0.20425231754779816
4699,php,Refactor bindValues method to use foreach loop.,-0.07284663431346416,0.075906255049631,Removes a method that binds values to their parameters in the given statement.,-0.5974990352988243,-0.9950257708551362,Refactor Oci8Connection to use PDO prepare and bindParam.,-0.31578028947114944,0.37781919474946335
4843,php,Add custom options to default input definition.,0.7789112674072385,0.9630750953219831,"The diff changes the code in the `getDefaultInputDefinition` method of the `Application` class, adding a new option to the input definition and removing unused options.",0.009491106233326718,0.8683756047394127,Refactor getDefaultInputDefinition to add custom options and remove unused options.,0.5577919096685946,0.5587112493813038
4855,php,Improve BetterStandardPrinter to prevent double-slashing of single-quoted strings.,0.03485544351860881,0.4749182532541454,"The diff changes the method `pSingleQuotedString` in the `BetterStandardPrinter` class, replacing the `addcslashes` function with a regular expression to escape",0.04329758370295167,0.037840419448912144,Improve BetterStandardPrinter to prevent double slashes in single-quoted strings.,0.013585259905084968,0.17392969131469727
4867,php,Refactor PHPUnit specific method count assertions to use assertCount() and assertNotCount(),0.0017345513915643096,0.07125586457550526,The diff changes the type of the `$methodCallAnalyzer` property from `MethodCallAnalyzer` to `string[]` and adds a new property `$renameMethodsMap`,-0.0022549002896994352,0.01783755060750991,Refactor: Add rename methods map and simplify method call analysis.,0.003902241587638855,0.14049859810620546
4885,php,Update active old-to-new method mapping.,-0.0388450026512146,0.36904795467853546,The diff changes the behavior of the `SpecificMethodRector` class by adding a new constructor parameter `activeMethods` and a new property `activeOldToNewMethods` to store the,0.0007250458002090454,0.16483845561742783,Refactor: Simplify and optimize method logic for `SpecificMethodRector`,0.10128443647408858,0.021452747168950737
4903,php,Add isPrimary method to PerNodeTypeResolverInterface.,0.9962203851900995,0.16727000940591097,"The diff changes the method signature of `resolve` in the `PerNodeTypeResolverInterface` interface, adding two new methods: `isPrimary` and `resolve`.",0.29033345729112625,0.5479920348152518,Add isPrimary method to PerNodeTypeResolverInterface.,0.9962203851900995,0.16727000940591097
100,py,Update import statements to use local copy of pexpect.,-0.8646227931603789,0.04225465655326843,"The diff changes the import statement for the pexpect module, replacing it with a local copy of the module.",-0.21393434703350067,0.042320698499679565,Update import statements to use local copy of pexpect.,-0.8646227931603789,0.04225465655326843
103,py,"Refactor: Improve performance of Semaphore.acquire() by using a context manager to release the semaphore at the end of the ""with"" block.",0.005007648025639355,0.25550561118870974,"The diff changes the implementation of the `Semaphore` class, adding a new `release` method and changing the `acquire` method to return a `Future` object that can be",0.0002358676865696907,0.4172782674431801,Improve Semaphore.acquire() to support coroutines.,0.05975639820098877,0.1905975453555584
105,py,Add a delay to the write operation to test the buffering behavior.,0.00038841943023726344,0.12045044742990285,The diff changes the code to write a file with a delay between each character.,-0.0033252323046326637,0.2741704210639,Fix race condition in test_resource.py.,-0.1902744360268116,0.04047565907239914
125,py,Add extra users for testing large batches.,0.06486880034208298,0.9950214419513941,The diff changes the code that populates the Zulip database with users.,0.020707045507151634,0.7299773618578911,Add extra users to populate_db.py for testing.,0.009306796360760927,0.9885223406599835
219,py,"""Fix SSL validation error for HTTPS connections in Ansible module_utils/urls.py""",-0.084864167496562,0.2679101824760437,"The diff changes the implementation of the `CustomHTTPSConnection` class, which is used to handle HTTPS connections in the `urllib2` library. The changes include adding a `Custom",0.03346036747097969,0.3314106613397598,"""Fix SSL validation error in Ansible module_utils/urls.py""",-0.12985979206860065,0.08595028519630432
268,py,Update download count and max downloads logic.,0.8662512191804126,0.9671647964278236,"The diff changes the behavior of the `increment_downloads` method, adding a check for the maximum number of downloads allowed and raising an exception if it is exceeded.",0.005524026229977608,0.5939970929175615,Refactor: Improve download count handling and add max downloads check.,0.3484016560250893,0.3603709298186004
286,py,Create a MacOS application bundle with the specified executable and resources.,0.0008295452280435711,0.9030888314009644,The diff changes the code to create an application bundle for MacOS.,0.001112747093429789,0.8114429221022874,"""Add support for Cocoa application bundles""",0.05986248375847936,0.01573367416858673
372,py,Update test_search.py to include a test for a zero-length sequence in the parameter grid.,0.9594521952822106,0.5948982643894851,Changes the name of a test function and its parameter grid.,0.9783599858346861,0.9851483243983239,Refactor test_grid_search_incorrect_param_grid to test_grid_search_param_grid_includes_sequence_of_a_zero_length,0.6096802097308682,0.2933512069284916
633,py,Update example generation to use absolute paths and create missing directories.,-0.4874181002378464,-0.1456030309200287,The diff changes the path of the example directory and the generated directory in the `generate_example_rst` function.,0.020582358352839947,0.8416976793669164,Update example generation script to use absolute paths.,-0.3213241249322891,0.0024445652961730957
647,py,Add inverter name to SAJ sensor entity.,0.13145757839083672,0.44078072905540466,"The diff changes the name of the SAJ sensor class and adds a new constructor argument `inverter_name`, which is used to set the name of the inverter that the sensor is associated",0.003325433935970068,0.36459527909755707,Update SAJ sensor component to support inverter name.,0.0093582677654922,0.9377531167119741
652,py,Update MSVCR manifest XML template to support version 9.0.21022.8.,-0.01200106181204319,0.5775260552763939,This diff changes the code in the file `numpy/distutils/mingw32ccompiler.py` to add a new function called `msvc_manifest_xml` that generates,0.023988080793060362,0.5424265190958977,Update MSVCR manifest XML generation function to support newer versions.,0.14039111509919167,0.20955583080649376
721,py,Refactor cache_helpers.py to use select_related() for better performance.,0.016332194209098816,0.030960049480199814,"The diff changes the way the message cache is populated and retrieved, by using a different query to select related objects.",0.23958405712619424,0.9106880703475326,Refactor cache_helpers.py to use select_related() for better performance.,0.016332194209098816,0.030960049480199814
727,py,Fix lxml bug in select tag handling.,0.012315165251493454,0.8395756670506671,The diff changes the behavior of the `_get_inputs` function in the `scrapy.http.request.form` module.,-0.07434241008013487,0.9533413372701034,Fix bug in lxml fixed 2.3.1.,-0.0012504625774454325,0.42203284334391356
751,py,Update version number to beta.,0.9945939731551334,0.8982338327914476,Changes the version number of IPython from 0.12.dev to 0.12.beta.,0.00010378513252362609,0.3669263944029808,Update version number to beta.,0.9945939731551334,0.8982338327914476
780,py,Refactor gather_subscriptions to use stream_hash for performance.,0.0023911050520837307,0.20147654134780169,The diff changes the way the `gather_subscriptions` function retrieves and formats stream information.,0.029731341637670994,0.5141458548605442,Refactor gather_subscriptions to use stream_hash for performance optimization.,0.005951621104031801,0.20826878864318132
848,py,Fix invalid Qt API error message.,-0.22822065837681293,0.7418808024376631,Changes the way the Qt API is imported in the code.,-0.3480421304702759,0.8566417172551155,Fix invalid Qt API error handling in IPython external qt.py.,-0.5091520063579082,0.7196503551676869
868,py,Refactor WimpIE to use JWPlatformBaseIE and update regex to match new video URL format.,-0.17672799993306398,0.14146029949188232,"The diff changes the class WimpIE from inheriting from InfoExtractor to inheriting from JWPlatformBaseIE, and adds a new import statement for JWPlatformBaseIE. It",0.0014968921896070242,0.11312609910964966,Refactor WimpIE class to use JWPlatformBaseIE instead of InfoExtractor.,9.360420517623425e-05,-0.14283279329538345
877,py,Update thresholds for service checks and metric alerts.,0.07009377330541611,0.9588448490248993,"The diff changes the default value of the ""thresholds"" parameter from a dictionary with default values to None, and adds a new parameter ""thresholds"" with a default value of {",-0.8233387041836977,-0.20177826285362244,Update thresholds for service checks and metric alerts.,0.07009371370077133,0.9588448490248993
1000,py,Update universal download function to handle query strings in URL.,0.1529832660453394,0.4705729726701975,The diff changes the behavior of the `universal_download` function by adding a new `else` clause to the `if` statement.,-0.05970483645796776,0.45109883276745677,Fix universal download function in you_get.,-0.029804587364196777,-0.458371639251709
1037,py,Hide variables defined in IPythonApp from %who etc.,0.006211665109731257,0.8979074209928513,The diff adds a line to the `init_code` method that updates the `user_ns_hidden` attribute of the `IPythonApp` object with the `user_ns`,-0.05785124562680721,0.6611584997735918,Add code to hide variables defined in IPythonApp.,0.0037038876325823367,0.9617459820583463
1089,py,Update pip module to support latest state and extra_args.,0.008717897348105907,0.02710350789129734,The diff changes the behavior of the pip module in Ansible.,0.025940528605133295,0.803541029104963,Refactor pip module to use new API.,-0.29661668883636594,0.015609592199325562
1133,py,Refactor tokenization functions to use vocabulary mapping.,-0.45183167047798634,0.188737154006958,The diff changes the function `convert_tokens_to_ids` to use a new function `convert_by_vocab` instead of the previous implementation.,-0.08253587782382965,0.024374008178710938,Refactor tokenization functions to use vocabulary.,-0.7487054993398488,0.3735412508249283
1167,py,"""Update package management module to support downgrades""",0.4800650823744945,0.4692723462358117,"The diff changes the behavior of the `yum` module in Ansible. It adds a new option `allow_downgrade` that allows the module to downgrade packages, and it changes",0.05728381377412006,0.5513025186955929,"""Fix yum module to allow downgrades""",0.5649157245643437,-0.0011817589402198792
1170,py,Refactor gettempdir and gettempprefix to use macfs.,-0.017311270348727703,0.6036849282681942,"The diff changes the way the temporary file name is generated, adding a suffix to the file name.",0.05144403874874115,0.7880803905427456,Refactor gettempdir and gettempprefix to use macfs.,-0.01731121353805065,0.6036849282681942
1216,py,Update Open Graph parser to extract data from meta tags with property attribute.,-0.654370779171586,0.3584864176809788,"The diff changes the code in the `extract_data` method of the `OpenGraph` class, specifically the `meta` variable and the `content` dictionary.",-0.007788141258060932,0.8237922475673258,Refactor extract_data method in open_graph.py.,-0.004916417878121138,0.3246808387339115
1229,py,Add new password and email options to users manager.,0.022883634082973003,0.7525352574884892,"The diff adds a new function called ""password"" and a new option to the ""users_manager"" command called ""email"".",-0.0049425819888710976,0.6591564901173115,Add new password and email options to users_manager.,0.013216831954196095,0.5211308375000954
1446,py,Update requirements for proxmox module to include python version.,0.9920979456728674,0.46831367537379265,"The diff changes the requirements for the proxmox module in Ansible, adding a new requirement for Python 2.7.",0.02378474292345345,0.5754641620442271,Update requirements for proxmox module to include python version.,0.9920979453454493,0.46831367537379265
1557,py,Update schedule to support UTC timezones in 3.0.1 upgrade.,0.0024023973383009434,-0.6886705234646797,"The diff changes the code to add a new key-value pair to the `_store` dictionary, sets the `utc` key to `True`, and removes the `__version__` key",0.0007916574832051992,0.6693191267549992,Update schedule to support UTC timezones in 3.0.1 upgrade.,0.0024023919249884784,-0.6886705234646797
1625,py,Update plugin search path to use realpath instead of abspath.,0.23053532978519797,0.5204359516501427,The diff changes the absolute path to the real path in the code.,0.05367305362597108,0.6214865865185857,Refactor push_basedir and _get_paths to use realpath instead of abspath.,0.025460208576987498,0.1984739676117897
1779,py,Update PCA and SVM parameters for better performance.,0.027075735735706985,0.33629753440618515,"The diff changes the implementation of the PCA algorithm, specifically the `do_fast_svd` parameter, from `True` to `whiten = True`.",-0.38745660148561,0.06404029112309217,Update PCA and SVM models for better performance.,0.030231501907110214,0.4379593040794134
1820,py,Add support for multiple package sources in pipenv.,0.3381899958476424,0.8487316509708762,The diff changes the way the `pip_download` function downloads packages by using a for loop to iterate over the project's sources.,0.034548934549093246,0.9098039350938052,Refactor pipenv/cli.py to use for loop instead of if-else block.,-0.4184218216687441,0.4336465677479282
1898,py,Update NXOS terminal plugin to support become and validate user role.,0.5596760034095496,0.5566393909975886,The diff changes the behavior of the `on_become` method in the `nxos.py` plugin for Ansible.,0.002241060370579362,0.9104679168667644,Fix Ansible NXOS plugin to validate user role.,-0.04784327745437622,-0.12896142899990082
2199,py,"""Update polar axis tick labels and rotation""",0.06065891636535525,0.9315068703144789,"The diff changes the code to add a new class called ThetaTick, which is a subclass of XTick. It also adds a new method called update_position, which modifies",0.0003049554070457816,0.6286790139274672,"""Implement polar projection for matplotlib""",-0.199029803276062,-0.0164775550365448
2204,py,Update bower.py to use module.params instead of os.path.expanduser.,-0.06006001681089401,0.05553516745567322,Changes the path of the bower executable in the Ansible packaging module.,-0.482378575950861,0.6090699788182974,Refactor bower.py module parameters.,0.05827081948518753,0.39912687987089157
2250,py,Update message edit history to return a list instead of a tuple.,0.11214033653959632,0.8402962330728769,Changes the return value of the `get_message_edit_history` function from a tuple to a list.,0.077809305395931,0.9448667610995471,Update get_message_edit_history to return a list instead of a tuple.,0.040213033818872645,0.6408406794071198
2252,py,Refactor test_extract_current_subscription to use mocks for stripe.Customer.retrieve and stripe.Customer.create.,-0.8529906120384112,0.1703660786151886,The diff changes the test_extract_current_subscription function by removing the mock.patch decorators and the mock_create_customer and mock_customer_with_active_subscription,0.0443413145840168,0.0738605409860611,Refactor test_extract_current_subscription to use mocks.,-0.9977968107850756,0.06285825744271278
2599,py,Update client for Casper and backend tests.,-0.06719786673784256,0.6224954538047314,The diff changes the function `on_close` to use a different client for sending messages.,0.03958490630611777,0.23550329729914665,Refactor socket.py to use a fake message sender for Casper and backend tests.,-0.6094139700289816,0.8877622488653287
2701,py,Refactor printtoken() to use srow_scol and erow_ecol for better readability.,-0.026315245777368546,0.7283283130964264,"Changes the printtoken function to use named arguments for the start and end row and column, and removes the parentheses around the arguments.",-0.7374284863471985,0.1362721174955368,Refactor printtoken() method to use srow_scol and erow_ecol parameters.,-0.042564140632748604,0.7974361907690763
2702,py,Add support for ControlPersist in Ansible's SSH connection plugin.,0.03091520443558693,0.20435860753059387,"The diff changes the behavior of the `exec_command` method in the `SSH` class, specifically the way it handles the `ControlPersist` option in the SSH command.",-0.0028566468972712755,0.21207648143172264,Fix SSH password prompt issue in Ansible.,-0.00751083716750145,0.09783947607502341
2760,py,Update user activity analysis to include duration flag.,0.9774044011137448,0.5530081600882113,The diff changes the duration of the day_end variable from 1 day to the value of the duration flag.,0.008130221627652645,0.35812754929065704,Update analyze_user_activity.py to include duration in the calculation of per-user online duration.,0.011453822458861396,0.7090184092521667
2820,py,Update Ansible package management to support multiple packages and latest versions.,0.005650010010867845,0.9339835253776982,"The diff changes the code to allow for the installation of multiple packages at once, and to update multiple packages to the latest version.",0.0021108441578689963,0.5285985469818115,Update Ansible package management and install/remove packages.,0.05741918121930212,0.9502237094566226
2822,py,Add error handling for VikiBaseIE._check_errors() and VikiIE._check_errors() to handle errors returned by the API.,3.526918590068817e-05,0.5399225754663348,"The diff changes the code level by adding new lines, modifying existing lines, and removing lines. It also adds new variables, functions, and classes.",-0.0032684109173715115,0.19919466599822044,Refactor VikiBaseIE to handle errors and add m3u8 support.,-0.027163675986230373,0.18824772536754608
2832,py,Add quiet parameter to sync_imports context manager to suppress success message.,0.015181302325800061,0.7362799686379731,"The diff adds a new parameter ""quiet"" to the sync_imports method, which is used to control whether or not to report the success of the import.",0.030244097637478262,0.04966355813667178,Add quiet parameter to sync_imports context manager.,0.8527022169437259,0.5722233727574348
2971,py,"""Add shellquote to quote path to Python for Windows""",0.45352957816794515,0.9887022515758872,The diff changes the path to Python in the `python_version` function to be quoted for Windows.,0.012506183644291013,0.9633747062180191,Fix Python version detection in pipenv/utils.py.,-0.11450362112373114,0.23140282928943634
2997,py,Add Leave-One-Out cross validation class for scikit-learn.,-0.0023931413888931274,0.8575553833507001,The diff changes the code to implement a Leave-One-Out cross-validation class in Python.,0.02245054894592613,0.3340375334955752,Add LOO class for Leave-One-Out cross validation.,0.6589371114969254,0.9791821185208391
3058,py,Update IOLoop close method to close all file descriptors.,0.0013496652245521545,0.9108556741848588,"The diff changes the behavior of the `close` method of the `IOLoop` class, allowing it to close all file descriptors registered on the IOLoop (not just the ones created by",-0.0016706829774193466,0.8890685895457864,Update IOLoop close method to handle all file descriptors.,-0.007019447162747383,0.7866745386272669
3086,py,"Update junos_config.py to use the ""replace"" argument instead of ""update"" for loading configuration data.",-0.9951190662613953,-0.26046812534332275,The diff changes the behavior of the `load_config` function in the `junos_config` module. It adds a new argument `update` that allows the user to specify how to,0.017408030340448022,0.12861257791519165,"Update junos_config.py to use the ""replace"" argument instead of ""update"" and remove the ""update"" argument.",-0.9987974074902013,-0.01709975302219391
3132,py,Update IPv4 address filter to support delimiter argument.,0.9841768187470734,0.8298437581397593,The diff changes the `ip4_hex` function in the `ipaddr.py` file to accept an additional `delimiter` argument and use it to separate the hexadecimal,0.0172441229224205,0.5310196802020073,Refactor IPv4 address to Hexadecimal notation filter.,0.9029374085366726,0.9940510748128872
3138,py,Fix password encoding in create_user command.,0.6350947991013527,0.48042548075318336,The diff changes the way the initial password is generated and used in the `do_create_user` function.,0.007349864055868238,0.7439619107171893,Fix password validation in create_user command.,0.4870320074260235,0.5548248440027237
3160,py,Update import statements to support multiple modules and autoreload.,0.2030048482120037,0.8460028287954628,"The diff changes the way the `aimport` function imports modules, allowing for multiple modules to be imported at once.",-0.0061195839662104845,0.1176440678536892,Refactor import statements to support multiple modules.,0.6228599213063717,0.7558509102091193
3206,py,"""Update deploy_helper.py to manage some of the steps common in deploying projects""",-0.10095992684364319,0.3545282038394362,The diff changes the description of the `deploy_helper` module in Ansible.,0.005053913337178528,0.48804259672760963,"""Update deploy_helper.py to manage some of the steps common in deploying projects""",-0.10096248984336853,0.3545282038394362
3243,py,Update urllib2 to urllib in Python 3.,0.8235368565656245,0.989003221897292,"The diff changes the import statements from urllib2 to urllib, and changes the class names from HTTPSHandler to urllib_HTTPSHandler.",0.0002508944016881287,0.40716227144002914,Refactor urllib2 to urllib in matplotlib/cbook.py.,-0.006540410686284304,0.9677425282425247
3257,py,Add test for keyword arguments to basic type constructors.,0.9968328227405436,0.9699770654551685,"The diff adds a new method ""keywords"" to the ""test_descr"" class, which calls various type constructors with keyword arguments and verifies their behavior.",0.002503491356037557,0.809157838113606,Add support for keyword arguments to basic type constructors.,0.9892418606905267,0.9630850837565958
3422,py,"""Refactor build_ext to use a more efficient build process""",-0.17751511186361313,-0.050221676006913185,The diff changes the code in the `build_ext` command in the `distutils` module to support building C extensions with SWIG. It adds a new method `build_extension`,0.10768100526183844,0.27706364914774895,"""Refactor build_ext to improve extension building process""",-0.0722993016242981,-0.02455273363739252
3659,py,Add logging and error handling to protocol assembler.,0.11321534146554768,0.9036869024857879,"The diff adds two lines of code to the `__init__` method of the `Protocol` class, importing the `logging` module and defining a `log` variable to use for logging.",-0.363970635458827,0.7148119290359318,Fix import of tornado.escape.json_decode and add logging for bad header with no msgtype.,0.0007872122805565596,0.6897916235029697
3671,py,Add Message-ID header if missing in RFC822 mailbox.,0.0032403786899521947,0.9812305141240358,The diff changes the code in the `mboxconvert.py` file to add a unique Message-ID header to each email message.,0.006083512911573052,0.8839146699756384,Fix issue with mboxconvert.py script.,-0.06244855187833309,0.31892678886651993
3677,py,Update HTTPResponse class to use new syntax and fix bug in getreply method.,0.02196490322239697,0.13927223160862923,"The diff changes the class name ""HTTPResponse"" to ""HTTPResponse"" and adds a new method ""getreply"" to the class.",-0.013103141565807164,0.016306687146425247,Refactor HTTPResponse class to use new syntax.,0.024785855901427567,0.1366119273006916
3699,py,Refactor property initialization and cloning to use a single dictionary for all properties.,-0.12609751895070076,0.1798669546842575,"The diff changes the way the `default` parameter is handled in the `__init__` method of the `BaseProperty` class. In the original code, the `default` parameter is used",0.14992962777614594,0.1376020610332489,Refactor properties to use default values and shallow copies.,0.14594921842217445,0.7736036777496338
4101,py,Disable case-insensitive completion for Jedi.,-0.1842070585116744,0.972667457011994,The diff changes the value of the `case_insensitive_completion` attribute of the `jedi.settings` module from `True` to `False`.,-0.005021354183554649,0.9720744340011152,Update Jedi settings for case-insensitive completion.,-0.8221475416794419,0.9403466768562794
4111,py,Add fill_between and fill_betweenx methods to Axes class.,-0.22803123528137803,0.057688651606440544,Changes the `fill_between` and `fill_betweenx` methods of the `Axes` class in the `matplotlib` library to add a `step` parameter and return,0.0011318169708829373,0.7712703390279785,Improve fill_between and fill_betweenx methods in _axes.py.,0.013641775585711002,0.2704571969807148
4135,py,Add try-except block to handle ClassNotFound error when getting lexer by name.,-0.12205917527899146,0.9816257274942473,Changes the way the highlight function in IPython's nbconvert module handles language detection and lexer selection.,0.011777015635743737,0.8905898090451956,Refactor highlight function to use get_lexer_by_name with try-except block.,-0.08644419815391302,0.866025008726865
4159,py,Fix MySQLdb connection parameters for Ansible module.,0.006189788691699505,0.27620759047567844,"The diff changes the way the MySQLdb library is imported and connected to the database, by removing the ""db"" parameter and adding a new parameter for the unix socket.",-0.07517381478101015,0.3077699635177851,Fix MySQLdb connection parameters in Ansible module.,0.002673684502951801,0.21288025099784136
4216,py,Sync attachment filesizes with database and S3.,-0.027807668782770634,0.8777929289499298,"The diff changes the code in the `sync_filesizes` function to use the `get_file_size_local` function to get the file size of local files, and to use",0.04395378567278385,0.6383818611502647,Sync uploads filesize with database.,-0.7930292449891567,0.9330082307569683
